Frame, PELVIS,,, SPINE_NAVAL,,, SPINE_CHEST,,,NECK,,, CLAVICLE_LEFT,,, SHOULDER_LEFT,,,ELBOW_LEFT,,,WRIST_LEFT,,,HAND_LEFT,,,HANDTIP_LEFT,,,THUMB_LEFT,,,CLAVICLE_RIGHT,,,SHOULDER_RIGHT,,,ELBOW_RIGHT,,,WRIST_RIGHT,,,HAND_RIGHT,,,HANDTIP_RIGHT,,,THUMB_RIGHT,,,HIP_LEFT,,,KNEE_LEFT,,,ANKLE_LEFT,,,FOOT_LEFT,,,HIP_RIGHT,,,KNEE_RIGHT,,,ANKLE_RIGHT,,,FOOT_RIGHT,,,HEAD,,,NOSE,,,EYE_LEFT,,,EAR_LEFT,,,EYE_RIGHT,,,EAR_RIGHT,,,Hour, Minute, Second, Millisecond, FootSwitch
36, -277.125580, -763.578369, 4267.641113, -250.720078, -938.733215, 4199.454590, -230.073502, -1081.095093, 4151.166504, -198.422424, -1296.716797, 4074.643066, -239.018219, -1264.996826, 4082.710693, -388.946289, -1241.138672, 4091.797852, -473.048615, -983.409302, 4205.541992, -545.124573, -766.302551, 4298.052246, -529.420959, -671.477295, 4262.603516, -475.825958, -582.480042, 4213.384766, -491.219482, -649.403931, 4231.380371, -168.285599, -1256.433716, 4089.755615, -44.634960, -1199.690063, 4122.411133, -17.821331, -951.818237, 4288.475586, -23.420612, -776.814636, 4466.750977, -44.583687, -714.277771, 4555.116699, -53.196709, -651.525879, 4648.691406, -71.121765, -676.255127, 4530.720703, -372.973267, -773.763184, 4256.685547, -390.280670, -364.086121, 4371.873047, -403.188538, 33.705235, 4457.189941, -470.121063, 114.192398, 4626.795410, -190.695480, -754.394287, 4277.519531, -259.192474, -366.804352, 4439.058594, -318.268036, 20.140558, 4565.437012, -332.913483, 104.781738, 4727.448242, -187.420517, -1381.606812, 4059.631836, -227.907806, -1415.885742, 4222.148438, -247.082397, -1454.148560, 4180.744141, -277.878571, -1445.999756, 4049.688232, -194.212692, -1452.031128, 4197.901855, -106.138245, -1453.047485, 4089.864258, 15, 31, 3, 429, 0,
37, -274.119019, -763.419312, 4266.088379, -249.124405, -937.603821, 4191.754395, -229.644394, -1080.979858, 4142.910156, -199.734802, -1298.307007, 4066.015137, -240.373459, -1266.338501, 4075.007324, -387.232971, -1230.599731, 4099.165527, -473.405609, -970.755554, 4211.439941, -546.927490, -751.995911, 4303.160156, -536.716492, -651.723816, 4281.442383, -489.370392, -571.214172, 4213.160156, -498.838806, -626.704102, 4236.250977, -169.031647, -1257.712646, 4080.309814, -45.789474, -1202.218506, 4119.806152, -21.287695, -940.954895, 4268.249023, -0.164593, -722.376343, 4390.814941, -21.281025, -665.168213, 4483.580078, -40.860729, -601.187378, 4575.536133, -52.760956, -639.296570, 4441.037109, -370.835022, -773.640015, 4257.517578, -416.613373, -357.389191, 4349.072754, -444.697510, 46.574711, 4411.082031, -521.244507, 134.654938, 4574.234863, -186.905914, -754.202881, 4273.816895, -229.934006, -359.955170, 4435.262695, -274.006958, 31.562746, 4562.311035, -269.742310, 110.986404, 4728.845703, -189.053421, -1383.806519, 4050.986328, -227.104691, -1411.495605, 4216.480957, -246.630219, -1451.958862, 4176.816406, -279.600433, -1449.803223, 4045.160400, -193.200134, -1448.598267, 4193.185059, -106.130806, -1453.572144, 4083.298096, 15, 31, 3, 461, 0,
38, -271.081390, -763.488647, 4260.642578, -244.970779, -936.030884, 4183.610840, -224.655014, -1078.521118, 4133.220703, -197.655594, -1294.695557, 4053.070557, -237.826538, -1262.471313, 4062.785645, -383.728088, -1225.220703, 4088.994141, -473.478333, -972.616821, 4213.238770, -549.811462, -759.937195, 4315.407715, -533.332458, -668.155334, 4271.765137, -491.285950, -575.410156, 4217.192871, -499.561798, -646.972473, 4240.518555, -166.463974, -1254.707275, 4067.732910, -46.569763, -1199.313232, 4115.987793, -16.732122, -931.864624, 4250.954590, 10.297166, -707.128784, 4359.710938, -19.874685, -647.375916, 4448.075195, -37.048878, -581.300415, 4538.822754, -36.234650, -616.080261, 4400.894043, -367.574097, -774.028259, 4251.542969, -413.495850, -353.862274, 4319.147949, -446.097321, 51.917553, 4359.421387, -515.182068, 132.264008, 4529.402344, -184.069687, -753.984619, 4268.848145, -226.968735, -361.045013, 4431.890137, -273.037537, 29.301374, 4559.908203, -267.178436, 101.263290, 4729.466797, -188.018814, -1379.953369, 4036.744629, -224.504898, -1403.310913, 4203.002441, -244.119751, -1444.869019, 4164.665527, -278.139130, -1446.436401, 4033.468750, -190.650742, -1440.808228, 4180.464844, -104.591003, -1448.310425, 4070.182861, 15, 31, 3, 511, 0,
39, -266.641510, -760.864685, 4253.030273, -242.142166, -933.990601, 4175.606445, -223.170517, -1076.361938, 4123.247070, -193.392365, -1289.234253, 4034.080078, -234.037079, -1257.683350, 4044.695313, -382.433594, -1224.103882, 4062.826172, -473.364899, -981.523865, 4206.425781, -550.319763, -777.318970, 4325.513184, -533.945679, -688.142944, 4276.194824, -510.618378, -592.401672, 4215.338867, -512.111694, -661.123291, 4248.233398, -162.626770, -1249.572754, 4050.850342, -40.392033, -1197.270752, 4097.680664, -6.198857, -929.230896, 4232.108398, 23.951347, -704.434143, 4341.358887, -26.474962, -635.041138, 4412.012207, -47.418941, -557.286987, 4492.483887, -35.234928, -612.626099, 4357.926270, -363.420654, -770.062012, 4242.972168, -405.967194, -345.572632, 4289.099121, -437.226898, 62.933056, 4306.975586, -476.174103, 162.714722, 4476.821777, -179.371475, -752.571045, 4262.100098, -225.718811, -359.419159, 4426.467285, -275.741028, 30.559153, 4557.406738, -262.783173, 109.679550, 4723.850586, -182.843155, -1373.851318, 4014.208252, -171.655212, -1424.090454, 4178.573730, -196.051392, -1462.778931, 4139.749023, -263.071991, -1452.061768, 4022.032715, -140.945816, -1452.974976, 4142.547363, -86.398056, -1433.117310, 4014.670410, 15, 31, 3, 544, 0,
40, -267.119598, -758.987122, 4241.057617, -238.817566, -931.232910, 4163.276367, -216.845673, -1073.908081, 4113.261230, -185.375351, -1282.507080, 4015.395996, -226.317337, -1252.811157, 4029.483398, -373.613037, -1220.149048, 4055.643555, -468.972137, -978.211731, 4197.040039, -549.243103, -774.957458, 4315.222656, -535.073303, -685.834290, 4265.270508, -508.914001, -591.809387, 4203.049316, -511.210785, -653.206970, 4243.331543, -155.028214, -1242.339844, 4031.607178, -32.696308, -1180.945801, 4064.918457, -3.354495, -924.190308, 4220.425293, 21.221869, -709.862732, 4349.866699, -4.231075, -607.516907, 4315.061523, -17.719984, -494.751160, 4308.344727, -51.683136, -605.923340, 4279.870605, -363.619934, -770.394836, 4231.206543, -404.337860, -344.149902, 4254.574707, -432.825287, 64.670357, 4251.653809, -483.982269, 142.154938, 4429.551758, -180.101013, -748.700256, 4249.940430, -226.895630, -358.566467, 4420.524902, -273.307434, 30.292421, 4555.213379, -275.055573, 88.407845, 4730.446289, -173.196930, -1365.963989, 3992.097168, -171.031555, -1408.733521, 4158.808105, -196.206223, -1447.770142, 4120.900391, -258.071564, -1438.947388, 4000.341309, -140.794952, -1441.010132, 4125.413086, -80.553421, -1430.507446, 3999.091309, 15, 31, 3, 572, 0,
41, -260.683197, -756.934570, 4231.535156, -234.830261, -927.688721, 4150.388184, -214.931381, -1069.569580, 4098.001465, -186.175095, -1278.600342, 4001.054688, -226.652161, -1248.917480, 4016.181396, -371.119202, -1213.494873, 4051.557129, -462.555511, -972.431824, 4196.074707, -539.435852, -770.009155, 4317.121582, -535.670288, -682.072571, 4263.642578, -508.930023, -593.634277, 4194.216309, -509.545685, -653.057922, 4233.718750, -155.463257, -1238.296509, 4015.926270, -34.026051, -1174.683228, 4047.403809, 1.234729, -920.060974, 4204.305664, 28.562157, -711.078064, 4340.998535, 1.388006, -610.568298, 4302.836426, -18.216854, -498.998199, 4294.342773, -47.633831, -613.675232, 4262.728027, -357.182129, -766.719238, 4221.380371, -396.455750, -340.347198, 4222.841309, -422.504517, 67.356972, 4199.400391, -467.577118, 180.864487, 4358.247070, -173.665894, -748.111389, 4240.691895, -212.544968, -358.356812, 4412.514160, -255.838669, 28.706610, 4551.437988, -247.181885, 104.505821, 4719.260742, -174.573135, -1362.098389, 3978.104004, -171.856369, -1399.429199, 4145.843750, -196.822723, -1439.751953, 4109.311523, -258.860901, -1435.180298, 3988.834473, -141.528748, -1432.527954, 4113.490234, -81.666008, -1425.729492, 3986.968506, 15, 31, 3, 605, 0,
42, -262.894531, -753.436707, 4218.907227, -236.762054, -924.070557, 4137.374023, -216.498169, -1065.515137, 4083.740234, -183.667435, -1271.236694, 3980.909668, -224.745117, -1242.645508, 3996.600342, -373.866638, -1220.338013, 4022.396484, -463.955811, -981.780029, 4172.125488, -538.706665, -782.115723, 4299.191895, -537.091736, -686.356812, 4261.175781, -500.656891, -613.028809, 4179.534668, -503.631226, -664.755249, 4212.684570, -153.702026, -1230.879150, 3997.185547, -31.853788, -1169.106079, 4030.970215, 5.073544, -912.268372, 4184.121582, 33.643661, -701.874023, 4318.608887, -1.475120, -601.777832, 4286.101563, -18.835484, -489.749451, 4278.004883, -50.239388, -609.474487, 4245.387695, -359.452606, -763.600647, 4209.230469, -399.470734, -337.474426, 4190.898438, -425.870911, 68.802505, 4147.767578, -494.639069, 176.190521, 4302.450195, -175.823883, -744.271423, 4227.633301, -213.823883, -358.035370, 4407.922363, -255.887955, 27.495564, 4552.005371, -262.542908, 98.109215, 4722.265137, -170.548157, -1353.872681, 3955.610107, -182.937592, -1416.045532, 4115.448242, -207.593170, -1448.481934, 4071.546143, -259.933197, -1421.286621, 3949.383057, -152.399689, -1446.103760, 4080.389893, -82.776649, -1424.891724, 3960.557617, 15, 31, 3, 634, 0,
43, -258.529785, -748.113159, 4200.492676, -232.867126, -918.981323, 4120.205566, -212.772720, -1059.489258, 4064.940430, -183.466766, -1266.606934, 3964.937256, -223.944458, -1237.547729, 3980.972412, -371.721436, -1211.807617, 4009.362793, -468.872864, -977.463562, 4160.157227, -550.777344, -780.502991, 4286.058105, -533.913696, -681.816833, 4262.568359, -508.459686, -600.148865, 4185.117676, -528.149536, -645.671875, 4241.695801, -152.970703, -1226.287964, 3979.928955, -30.180506, -1165.314087, 4010.420898, 4.427034, -908.327759, 4162.675293, 32.639763, -694.991333, 4291.545410, -2.318923, -596.254333, 4255.644531, -35.003334, -487.759308, 4250.534180, -42.467056, -593.877808, 4230.367676, -354.944824, -758.346313, 4191.453613, -398.551880, -334.191650, 4160.190918, -430.391296, 69.559517, 4106.170898, -467.987854, 205.373108, 4248.185059, -171.588089, -738.885437, 4208.644043, -212.120087, -354.741119, 4390.806641, -258.334106, 26.349247, 4542.833984, -248.510422, 110.330528, 4706.336914, -171.436676, -1349.552246, 3940.737549, -182.407913, -1404.711304, 4102.867188, -206.983627, -1439.153076, 4060.643555, -260.111633, -1417.756836, 3937.970459, -151.874817, -1435.953247, 4069.036377, -83.227684, -1419.436890, 3948.233887, 15, 31, 3, 669, 0,
44, -260.174347, -737.546814, 4179.215820, -233.596069, -910.067261, 4101.800781, -212.720184, -1051.693115, 4048.786621, -184.340439, -1257.494141, 3944.680908, -224.778915, -1228.383423, 3961.099121, -374.548248, -1203.678833, 3980.324219, -468.967896, -970.259460, 4135.514648, -552.828613, -769.975586, 4255.850586, -528.609802, -669.800598, 4254.968750, -515.175476, -581.395752, 4181.621582, -524.722473, -629.394165, 4241.844727, -153.559937, -1217.618164, 3960.657959, -27.676941, -1161.494019, 3989.236084, 3.223207, -901.295959, 4138.123535, 25.232346, -692.192078, 4275.921387, 1.647212, -591.619507, 4235.379395, -33.318405, -483.982544, 4224.666504, -52.747383, -600.143005, 4203.128906, -356.760773, -748.548950, 4170.574219, -396.211945, -323.905670, 4129.042480, -424.396393, 79.596489, 4065.130127, -464.548157, 191.395493, 4226.668945, -173.078094, -727.625671, 4187.008301, -211.139679, -348.328064, 4381.668945, -254.527176, 28.976171, 4545.982422, -238.516693, 98.565338, 4716.085938, -172.768784, -1340.224365, 3918.871826, -181.893173, -1388.900513, 4083.577148, -206.408081, -1425.423462, 4042.906250, -260.814178, -1409.695190, 3919.603027, -151.159546, -1421.212769, 4050.746338, -83.457413, -1408.834229, 3928.561768, 15, 31, 3, 701, 0,
45, -256.809845, -726.937378, 4157.535156, -232.546295, -897.081482, 4079.840088, -213.540802, -1035.584595, 4023.342041, -181.664139, -1239.788086, 3923.510010, -222.187241, -1210.943481, 3938.038086, -370.794281, -1191.796509, 3957.777588, -465.155640, -958.883118, 4106.771484, -545.460938, -762.346069, 4229.447754, -537.112488, -661.155884, 4236.821289, -506.876343, -605.927734, 4141.503906, -515.536255, -618.436218, 4218.256348, -151.882523, -1200.205322, 3939.972412, -29.382729, -1146.242310, 3977.550537, -4.795732, -886.054321, 4120.062988, 6.817655, -681.232544, 4259.956543, -9.947246, -586.254639, 4207.871582, -37.870117, -480.256042, 4183.524414, -49.444759, -585.518982, 4184.050293, -352.225128, -735.728638, 4146.989746, -392.985626, -316.719696, 4103.411133, -422.521698, 81.317993, 4037.834229, -460.667358, 196.066284, 4194.690430, -170.769669, -719.009888, 4167.043945, -212.266281, -348.663086, 4366.706543, -258.886261, 20.648211, 4535.533691, -253.885147, 94.873131, 4701.877930, -169.245712, -1321.725098, 3899.217529, -180.130096, -1371.306030, 4061.337891, -204.508118, -1406.655029, 4020.622803, -257.107300, -1389.194824, 3898.594727, -149.947754, -1403.294067, 4028.817627, -82.001343, -1390.744263, 3908.765869, 15, 31, 3, 731, 0,
46, -266.026428, -713.369873, 4130.820313, -241.507782, -883.984558, 4054.014648, -221.977432, -1023.178101, 3999.218262, -186.587311, -1230.788696, 3907.678955, -227.547440, -1202.743896, 3922.632813, -373.882294, -1187.123291, 3957.347656, -462.774384, -939.223328, 4084.156982, -538.350220, -730.635315, 4188.867676, -547.211487, -645.411499, 4243.933105, -502.011475, -580.764465, 4161.225586, -498.715424, -612.137146, 4126.592773, -157.650818, -1189.385620, 3920.943115, -34.119324, -1132.448486, 3950.058105, -4.523452, -875.674988, 4098.016113, 16.308849, -667.570313, 4232.094238, -3.358162, -573.164612, 4179.869141, -33.606743, -467.682892, 4155.799805, -51.688816, -577.673645, 4155.485352, -361.652527, -724.523865, 4125.071289, -396.417389, -305.147369, 4077.931885, -419.857056, 93.108414, 4010.016357, -454.735260, 207.904099, 4167.720703, -179.796188, -703.311829, 4136.004883, -210.647644, -340.277405, 4350.890137, -248.837494, 22.401392, 4535.927734, -232.737030, 94.516724, 4702.594727, -172.087082, -1313.343506, 3886.705322, -180.245789, -1361.549316, 4049.487549, -204.380432, -1397.783447, 4009.366943, -258.657990, -1382.545410, 3887.703369, -149.783371, -1393.279541, 4016.930176, -83.368095, -1380.589722, 3895.960205, 15, 31, 3, 766, 0,
47, -271.078796, -695.585876, 4103.982910, -237.047867, -860.854553, 4027.206055, -209.905548, -997.956055, 3977.901855, -188.689514, -1206.079712, 3893.477783, -226.365021, -1177.563721, 3912.488770, -357.864594, -1145.942383, 3973.911865, -497.463104, -910.121643, 4059.673340, -520.056641, -747.918274, 4236.488281, -535.364868, -649.234253, 4242.716797, -516.666931, -583.205322, 4153.850098, -498.463318, -635.754456, 4145.623535, -158.629913, -1165.082764, 3900.399902, -37.993023, -1101.218872, 3906.895752, 32.267056, -829.016602, 3987.970215, 55.111504, -702.003723, 4195.116699, 18.876909, -600.771423, 4201.890137, -9.300038, -496.530304, 4179.087402, -36.908760, -596.098633, 4161.269043, -364.215668, -711.490173, 4096.935547, -384.504089, -297.907928, 4057.115479, -395.529419, 94.973717, 3997.326660, -414.540100, 208.015289, 4154.662598, -187.093185, -681.244385, 4110.337891, -235.926819, -332.047089, 4330.228516, -288.643127, 18.421352, 4519.405273, -264.355255, 77.749077, 4686.641113, -177.662613, -1288.149536, 3874.828613, -180.445847, -1346.375977, 4031.295410, -203.415146, -1380.262207, 3989.981689, -259.716980, -1359.689697, 3872.680908, -149.876404, -1374.009155, 3996.768066, -87.621513, -1350.807617, 3877.934814, 15, 31, 3, 797, 1,
48, -268.059296, -689.634094, 4077.838867, -238.033218, -857.884827, 3999.516846, -214.340805, -997.237549, 3948.440674, -187.583511, -1205.011841, 3856.490967, -227.246552, -1175.097412, 3870.625732, -373.392700, -1151.377930, 3898.397217, -472.167480, -917.253967, 4040.627441, -555.704529, -720.328796, 4158.857910, -551.314697, -619.054688, 4163.415527, -512.032043, -553.415588, 4079.072510, -514.294495, -577.929626, 4135.286621, -156.997101, -1165.398315, 3870.716553, -34.429150, -1112.672363, 3908.165039, -6.629869, -853.306274, 4049.570068, -4.977136, -654.535400, 4197.034180, -31.728506, -555.580566, 4159.228516, 29.628155, -565.430969, 4066.142578, 12.077067, -612.272339, 4053.599365, -362.895355, -702.793091, 4069.749756, -394.967743, -283.458252, 4036.580566, -416.899414, 115.403534, 3982.019287, -441.111694, 219.376953, 4148.079102, -182.541428, -677.768005, 4085.133057, -222.503555, -328.343811, 4317.282715, -271.043213, 21.803469, 4519.834961, -236.380203, 87.502853, 4685.581543, -176.892517, -1287.755493, 3835.301758, -180.983170, -1322.596436, 4000.958984, -204.073410, -1362.762207, 3964.455811, -260.280029, -1359.695068, 3843.304688, -149.811447, -1355.554932, 3970.718262, -85.772179, -1350.271240, 3848.514648, 15, 31, 3, 828, 1,
49, -274.736572, -680.391174, 4044.891357, -244.905731, -848.966675, 3967.779053, -221.638672, -988.524292, 3917.640869, -201.169998, -1197.332031, 3827.156006, -239.849319, -1166.488281, 3841.770508, -383.827515, -1133.206055, 3870.004150, -471.005341, -892.056335, 4007.227051, -545.341492, -688.875793, 4120.255859, -542.694153, -615.566589, 4190.176758, -508.053955, -555.316895, 4100.164551, -525.487183, -545.791321, 4122.568848, -169.509689, -1158.319702, 3840.418213, -44.331581, -1107.501343, 3870.487549, -4.490450, -852.694519, 4016.432861, 10.987822, -656.378296, 4165.838867, -28.149586, -559.648987, 4133.929199, 14.884833, -563.804077, 4030.849854, -21.727453, -591.295471, 4033.300293, -369.402740, -692.626831, 4035.018066, -395.410980, -272.539734, 4015.885254, -412.791870, 127.723846, 3975.634033, -449.969818, 224.080444, 4143.581055, -189.371948, -669.357788, 4053.794434, -226.434235, -326.608459, 4295.213379, -269.832214, 18.994511, 4505.540527, -236.789352, 79.096031, 4673.474121, -192.682571, -1280.357544, 3806.526367, -202.466583, -1354.995972, 3957.963135, -224.995071, -1384.281372, 3912.084229, -277.272095, -1350.032104, 3794.208252, -170.919388, -1380.092163, 3921.360352, -103.110161, -1346.165894, 3806.187500, 15, 31, 3, 860, 1,
50, -282.087860, -667.005981, 4010.329834, -254.150894, -836.977112, 3936.913086, -231.917664, -975.131714, 3883.742920, -209.682495, -1185.307861, 3798.580566, -248.511032, -1154.659424, 3812.702881, -393.617401, -1127.478882, 3839.458984, -472.224274, -883.438538, 3975.050049, -539.585388, -677.897949, 4086.731445, -547.752808, -630.374878, 4175.549805, -504.041504, -556.511902, 4101.421875, -525.917175, -541.458984, 4122.958008, -178.482773, -1145.704590, 3810.562744, -49.780861, -1100.470703, 3831.561768, 1.111507, -856.505554, 3990.381592, 17.253704, -689.027527, 4170.541016, -12.868587, -587.143311, 4147.014648, 17.574545, -564.189819, 4042.264893, -19.426094, -606.714539, 4049.768555, -376.706879, -679.577637, 4003.429932, -386.555786, -259.637726, 3993.616211, -390.174377, 140.834000, 3964.391846, -401.365021, 260.431488, 4120.055176, -196.765747, -655.669495, 4016.551514, -244.223770, -319.613708, 4263.487305, -293.332550, 17.642916, 4483.717285, -285.456848, 112.680984, 4637.441406, -200.370026, -1268.488525, 3780.017090, -204.311295, -1332.636475, 3935.941895, -226.039871, -1365.959961, 3892.716553, -281.491577, -1342.507935, 3774.064941, -172.241150, -1358.644897, 3900.676270, -108.030144, -1329.752441, 3782.558105, 15, 31, 3, 906, 1,
51, -291.212830, -659.417419, 3981.849121, -260.116791, -828.246826, 3905.662354, -235.177444, -962.648376, 3843.540283, -218.805298, -1175.491089, 3761.882080, -256.813110, -1143.841919, 3776.589600, -400.585358, -1119.590942, 3813.864990, -472.395721, -863.644592, 3932.052002, -533.692627, -648.474792, 4029.846191, -505.943604, -567.387146, 4083.985352, -497.494263, -549.613708, 3971.946777, -521.050049, -528.915222, 4092.670410, -186.540268, -1136.042358, 3772.108154, -57.423233, -1092.982666, 3797.450928, 0.773571, -851.999451, 3959.951172, 9.149727, -708.930298, 4161.443359, -6.993923, -601.293823, 4153.238770, 19.459105, -567.318237, 4050.050293, -18.071529, -608.885437, 4051.977051, -385.704193, -671.475952, 3970.003906, -392.013916, -250.134140, 3977.238281, -389.069611, 152.241699, 3959.504883, -404.858704, 268.854858, 4117.770020, -206.005814, -648.543640, 3992.530518, -249.260727, -318.676483, 4250.514648, -295.881531, 15.974402, 4477.441406, -300.462708, 118.206635, 4627.284180, -211.342285, -1259.426758, 3744.725342, -209.926102, -1301.621704, 3908.536865, -230.362885, -1341.827393, 3870.616943, -288.582611, -1337.965820, 3750.588867, -176.793594, -1330.623047, 3876.478271, -115.467476, -1314.967529, 3753.925293, 15, 31, 3, 941, 1,
52, -294.710754, -661.236938, 3948.360596, -267.782288, -825.089661, 3865.844971, -246.509155, -963.057983, 3815.982422, -226.198730, -1162.945679, 3713.279297, -194.626099, -1127.552246, 3731.870605, -64.307198, -1063.563354, 3763.445801, -34.524567, -837.518066, 3938.108643, -62.698788, -598.990234, 3958.609375, -74.024147, -508.836639, 4000.563721, -150.516830, -427.046722, 3992.102539, -104.912788, -459.645416, 3982.902832, -264.323792, -1133.266602, 3730.572021, -398.134583, -1106.747192, 3739.157227, -520.559570, -899.158936, 3905.171143, -555.689331, -660.371277, 3941.728271, -548.515320, -576.268677, 4008.715088, -529.506409, -507.073151, 4092.596436, -505.666199, -539.612793, 3944.989746, -200.948776, -649.200439, 3955.058350, -226.042465, -281.887451, 4148.901855, -269.205414, -46.011330, 4466.110840, -257.735565, 147.686661, 4482.255859, -379.260071, -672.090759, 3942.321289, -379.254822, -260.974548, 3881.207520, -361.986237, 123.540344, 3996.604004, -399.017700, 245.793945, 3871.008057, -218.949173, -1230.789917, 3662.755859, -204.294693, -1165.209595, 3509.861816, -186.466400, -1220.124146, 3516.984863, -140.222168, -1291.173950, 3617.849365, -238.904922, -1206.114746, 3514.377197, -310.708313, -1265.620850, 3613.608398, 15, 31, 3, 973, 1,
53, -302.319092, -657.974243, 3915.217285, -278.496338, -824.124878, 3830.148682, -259.274963, -963.914978, 3777.988037, -238.185684, -1168.145264, 3676.578369, -206.227982, -1131.840454, 3694.839355, -72.605980, -1069.233276, 3725.830811, -51.736843, -842.824707, 3908.209229, -77.184792, -600.186829, 3926.299072, -86.995865, -508.002411, 3967.790039, -139.131256, -407.808289, 3952.537354, -109.621933, -455.752258, 3943.805664, -276.941132, -1137.928467, 3693.816162, -412.829712, -1111.239014, 3701.763184, -519.489258, -892.339417, 3871.792725, -548.874817, -647.725647, 3897.742188, -542.168396, -575.670959, 3979.732666, -527.477234, -511.548035, 4070.410156, -497.746979, -522.116089, 3876.208252, -206.932312, -646.365234, 3919.255615, -241.453094, -263.284851, 4093.499268, -264.810181, -43.325066, 4431.025879, -267.612274, 153.540741, 4447.797363, -388.333527, -668.442627, 3911.575684, -386.563049, -249.635757, 3861.405273, -354.185699, 132.103500, 4001.131592, -405.026794, 246.980728, 3869.716064, -230.713455, -1237.687256, 3626.262207, -201.825714, -1183.951172, 3468.134277, -172.385864, -1231.877075, 3486.073730, -130.696732, -1279.125488, 3604.010742, -225.811188, -1232.779663, 3472.431152, -300.253021, -1301.127075, 3566.692871, 15, 31, 4, 5, 1,
54, -298.835907, -657.570679, 3883.294922, -274.008301, -826.271301, 3799.710205, -253.880646, -966.459961, 3745.024902, -238.795883, -1174.862549, 3646.304199, -205.468704, -1139.054199, 3664.445801, -70.841652, -1075.371704, 3695.654785, -50.554977, -843.351379, 3875.317871, -72.962265, -598.507202, 3897.678711, -76.212151, -503.797302, 3936.733154, -94.685089, -390.957855, 3924.284668, -106.019569, -456.673096, 3896.623535, -276.987640, -1142.750854, 3662.808594, -413.600677, -1112.658325, 3668.010986, -516.058777, -888.735901, 3838.860840, -532.906433, -639.370300, 3844.909180, -535.324158, -565.528870, 3926.892578, -527.833740, -497.558197, 4016.921143, -489.248230, -506.476868, 3810.772949, -202.646622, -645.040039, 3886.575684, -203.615051, -246.210724, 4036.651123, -243.168289, -35.299286, 4382.779785, -243.916519, 160.472870, 4420.692871, -385.574005, -668.870117, 3880.336182, -387.925598, -244.554459, 3846.446777, -382.471649, 137.638062, 3998.958984, -433.068298, 246.495483, 3860.212158, -233.217285, -1246.102417, 3596.764648, -229.932678, -1160.869629, 3448.506348, -203.813751, -1214.406128, 3449.642090, -145.276398, -1290.506592, 3544.463623, -259.038239, -1207.621338, 3448.435547, -321.868805, -1289.066406, 3542.611816, 15, 31, 4, 35, 1,
55, -301.423401, -653.998840, 3849.676025, -279.896576, -821.686646, 3766.431152, -262.736084, -961.145752, 3712.085938, -250.385406, -1168.862915, 3615.696533, -216.911789, -1134.012085, 3634.282715, -80.768166, -1078.432373, 3668.580322, -50.871067, -851.121216, 3849.243164, -65.792595, -607.446533, 3869.750244, -71.993942, -509.641174, 3896.973877, -92.908485, -401.411896, 3867.375732, -90.032730, -463.320862, 3857.517578, -287.891388, -1136.002930, 3630.978027, -422.912659, -1103.433472, 3633.253174, -521.526978, -876.636658, 3798.468262, -531.695984, -628.754089, 3797.734619, -541.655762, -525.354492, 3832.420654, -530.354797, -467.595581, 3927.931885, -486.884003, -505.375031, 3791.711182, -205.739975, -644.084717, 3854.448486, -188.663895, -234.585495, 3958.544189, -233.846832, -33.828407, 4306.361816, -225.794724, 155.573410, 4363.106445, -387.705353, -662.938904, 3845.372559, -400.794373, -240.895950, 3833.505371, -391.146912, 132.148956, 3999.398438, -429.897461, 246.826172, 3863.404297, -245.371384, -1239.977539, 3567.089600, -227.807510, -1151.527954, 3423.292480, -202.909790, -1205.119019, 3425.184082, -154.542023, -1284.172852, 3521.838867, -257.280334, -1197.380493, 3419.359619, -328.888977, -1279.571045, 3504.625244, 15, 31, 4, 70, 1,
56, -298.595154, -647.032349, 3817.548096, -279.850952, -815.085938, 3733.950684, -264.889923, -954.288391, 3677.914307, -253.607773, -1165.150024, 3587.897705, -219.965439, -1130.126831, 3605.990234, -82.204369, -1077.373413, 3638.916504, -50.536697, -852.366211, 3822.598633, -60.118504, -608.340637, 3844.911377, -59.838966, -512.258362, 3878.584229, -85.639732, -418.070740, 3819.291504, -91.925728, -469.013397, 3812.454346, -290.972900, -1131.363647, 3601.596680, -425.434296, -1095.949829, 3600.906006, -534.754150, -868.102234, 3758.276855, -528.979797, -620.411194, 3741.361572, -529.268738, -514.618591, 3770.086182, -526.714722, -456.490021, 3866.135010, -496.824738, -498.161072, 3751.553955, -202.664185, -638.374268, 3821.652588, -194.637512, -221.662170, 3895.504639, -219.622192, -23.947477, 4247.536621, -223.353439, 169.228867, 4291.166992, -385.100342, -654.839722, 3813.846924, -401.311005, -232.527557, 3826.950928, -397.494080, 136.914078, 4001.883057, -430.837128, 245.975616, 3859.736328, -248.712585, -1237.820435, 3541.479004, -224.304642, -1154.721680, 3395.312256, -203.483398, -1210.013916, 3398.714355, -161.300186, -1289.945923, 3497.697754, -257.162628, -1198.365601, 3392.485840, -334.951782, -1272.723267, 3479.724609, 15, 31, 4, 99, 1,
